기준_년분기_코드,상권_코드,카페_검색지수,검색량_성장률
20252,3110027,7.80237,-22.442189766075206
20253,3110027,6.810706666666666,-12.70977066370006
20233,3110028,1.9217333333333333,-3.39261955272252
20234,3110028,1.8951799999999999,-1.3817387081107357
20241,3110028,2.34989,23.99297164385441
20242,3110028,1.7959766666666666,-23.571883506603854
20243,3110028,2.01762,12.341103169491818
20244,3110028,1.88633,-6.507171816298407
20251,3110028,1.7631566666666665,-6.529787117489172
20252,3110028,1.6407166666666668,-6.944363045824986
20253,3110028,1.7347566666666667,5.731641660656406
20233,3110029,1.9217333333333333,-3.39261955272252
20234,3110029,1.8951799999999999,-1.3817387081107357
20241,3110029,2.34989,23.99297164385441
20242,3110029,1.7959766666666666,-23.571883506603854
20243,3110029,2.01762,12.341103169491818
20244,3110029,1.88633,-6.507171816298407
20251,3110029,1.7631566666666665,-6.529787117489172
20252,3110029,1.6407166666666668,-6.944363045824986
20253,3110029,1.7347566666666667,5.731641660656406
20233,3110030,1.9217333333333333,-3.39261955272252
20234,3110030,1.8951799999999999,-1.3817387081107357
20241,3110030,2.34989,23.99297164385441
20242,3110030,1.7959766666666666,-23.571883506603854
20243,3110030,2.01762,12.341103169491818
20244,3110030,1.88633,-6.507171816298407
20251,3110030,1.7631566666666665,-6.529787117489172
20252,3110030,1.6407166666666668,-6.944363045824986
20253,3110030,1.7347566666666667,5.731641660656406
20233,3110031,0.23823000000000003,-16.43007483629558
20234,3110031,0.1725833333333333,-27.556003302131018
20241,3110031,0.21278333333333332,23.293095123128936
20242,3110031,0.20651666666666668,-2.945092817419903
20243,3110031,0.18770333333333333,-9.109837785489471
20244,3110031,0.20909333333333335,11.395642059277943
20251,3110031,0.16852666666666669,-19.401224333630918
20252,3110031,0.20909666666666668,24.073341508762212
20253,3110031,0.12501333333333334,-40.21266081078927
20233,3110032,0.6328266666666668,4.379188819185975
20234,3110032,0.5122366666666668,-19.0557709325355
20241,3110032,0.6922033333333334,35.13349948916839
20242,3110032,0.6733966666666666,-2.7169280702683762
20243,3110032,0.6951533333333333,3.2308842237611213
20244,3110032,0.65975,-5.092881186884435
20251,3110032,0.6789266666666666,2.9066565618289797
20252,3110032,0.5446866666666667,-19.772385824684047
20253,3110032,0.48421000000000003,-11.103019472969155
20233,3110033,0.23823000000000003,-16.43007483629558
20234,3110033,0.1725833333333333,-27.556003302131018
20241,3110033,0.21278333333333332,23.293095123128936
20242,3110033,0.20651666666666668,-2.945092817419903
20243,3110033,0.18770333333333333,-9.109837785489471
20244,3110033,0.20909333333333335,11.395642059277943
20251,3110033,0.16852666666666669,-19.401224333630918
20252,3110033,0.20909666666666668,24.073341508762212
20253,3110033,0.12501333333333334,-40.21266081078927
20233,3110034,0.6328266666666668,4.379188819185975
20234,3110034,0.5122366666666668,-19.0557709325355
20241,3110034,0.6922033333333334,35.13349948916839
20242,3110034,0.6733966666666666,-2.7169280702683762
20243,3110034,0.6951533333333333,3.2308842237611213
20244,3110034,0.65975,-5.092881186884435
20251,3110034,0.6789266666666666,2.9066565618289797
20252,3110034,0.5446866666666667,-19.772385824684047
20253,3110034,0.48421000000000003,-11.103019472969155
20233,3110035,0.6328266666666668,4.379188819185975
20234,3110035,0.5122366666666668,-19.0557709325355
20241,3110035,0.6922033333333334,35.13349948916839
20242,3110035,0.6733966666666666,-2.7169280702683762
20243,3110035,0.6951533333333333,3.2308842237611213
20244,3110035,0.65975,-5.092881186884435
20251,3110035,0.6789266666666666,2.9066565618289797
20252,3110035,0.5446866666666667,-19.772385824684047
20253,3110035,0.48421000000000003,-11.103019472969155
20233,3110036,0.6328266666666668,4.379188819185975
20234,3110036,0.5122366666666668,-19.0557709325355
20241,3110036,0.6922033333333334,35.13349948916839
20242,3110036,0.6733966666666666,-2.7169280702683762
20243,3110036,0.6951533333333333,3.2308842237611213
20244,3110036,0.65975,-5.092881186884435
20251,3110036,0.6789266666666666,2.9066565618289797
20252,3110036,0.5446866666666667,-19.772385824684047
20253,3110036,0.48421000000000003,-11.103019472969155
20233,3110037,0.8946666666666667,-9.947995302801537
20234,3110037,0.8061599999999999,-9.89269746646798
20241,3110037,0.8824966666666668,9.469170718798626
20242,3110037,0.8304966666666665,-5.892373531155959
20243,3110037,0.78661,-5.284388056945821
20244,3110037,0.7073266666666668,-10.079115868515942
20251,3110037,0.8164833333333333,15.432284941422614
20252,3110037,0.7320333333333334,-10.34313825552674
20253,3110037,0.6571700000000001,-10.226765629980417
20233,3110038,1.6930833333333333,-6.8765675647926905
20234,3110038,1.64293,-2.962248363439479
20241,3110038,1.6536266666666668,0.6510725756220248
20242,3110038,1.6274433333333331,-1.5833884310848312
20243,3110038,1.5795000000000001,-2.9459295049699463
20244,3110038,1.6241233333333334,2.825155639970456
20251,3110038,1.5654833333333331,-3.6105632371925878
20252,3110038,1.5728633333333335,0.4714199022666232
20253,3110038,1.4983666666666666,-4.736372518061549
20233,3110039,1.713,-10.362787387648254
20234,3110039,2.393776666666667,39.74177855613934
20241,3110039,1.9453333333333334,-18.733716456422435
20242,3110039,1.6145366666666667,-17.004626456477034
20243,3110039,1.4504233333333332,-10.164732503236241
20244,3110039,1.92837,32.952218547688396
20251,3110039,1.6086333333333334,-16.580670030474785
20252,3110039,1.7307,7.5882218860730655
20253,3110039,1.74693,0.9377708441671073
20233,3110040,1.713,-10.362787387648254
20234,3110040,2.393776666666667,39.74177855613934
20241,3110040,1.9453333333333334,-18.733716456422435
20242,3110040,1.6145366666666667,-17.004626456477034
20243,3110040,1.4504233333333332,-10.164732503236241
20244,3110040,1.92837,32.952218547688396
20251,3110040,1.6086333333333334,-16.580670030474785
20252,3110040,1.7307,7.5882218860730655
20253,3110040,1.74693,0.9377708441671073
20233,3110041,1.713,-10.362787387648254
20234,3110041,2.393776666666667,39.74177855613934
20241,3110041,1.9453333333333334,-18.733716456422435
20242,3110041,1.6145366666666667,-17.004626456477034
20243,3110041,1.4504233333333332,-10.164732503236241
20244,3110041,1.92837,32.952218547688396
20251,3110041,1.6086333333333334,-16.580670030474785
20252,3110041,1.7307,7.5882218860730655
20253,3110041,1.74693,0.9377708441671073
20233,3110042,2.1094399999999998,3.8677624095839747
20234,3110042,1.9320566666666668,-8.409024828074418
20241,3110042,2.0165100000000002,4.371162336508427
20242,3110042,1.86826,-7.351810801830894
20243,3110042,1.8664133333333333,-0.0988442008428625
20244,3110042,1.81626,-2.6871503989827183
20251,3110042,1.8855899999999999,3.8171847642958445
20252,3110042,2.1116533333333334,11.98899725461704
20253,3110042,1.92837,-8.679612815234828
20233,3110043,2.1094399999999998,3.8677624095839747
20234,3110043,1.9320566666666668,-8.409024828074418
20241,3110043,2.0165100000000002,4.371162336508427
20242,3110043,1.86826,-7.351810801830894
20243,3110043,1.8664133333333333,-0.0988442008428625
20244,3110043,1.81626,-2.6871503989827183
20251,3110043,1.8855899999999999,3.8171847642958445
20252,3110043,2.1116533333333334,11.98899725461704
20253,3110043,1.92837,-8.679612815234828
20233,3110044,1.8225266666666666,-17.10852067973807
20234,3110044,1.6219099999999997,-11.007612142849322
20241,3110044,1.8748933333333333,15.597865068550876
20242,3110044,1.59204,-15.086369357901253
20243,3110044,1.6871866666666666,5.976399252950104
20244,3110044,1.0930733333333333,-35.21325441168335
20251,3110044,1.14212,4.487042650386375
20252,3110044,1.0499233333333333,-8.072415041034809
20253,3110044,1.1989133333333333,14.190559945646818
20233,3110045,1.8225266666666666,-17.10852067973807
20234,3110045,1.6219099999999997,-11.007612142849322
20241,3110045,1.8748933333333333,15.597865068550876
20242,3110045,1.59204,-15.086369357901253
20243,3110045,1.6871866666666666,5.976399252950104
20244,3110045,1.0930733333333333,-35.21325441168335
20251,3110045,1.14212,4.487042650386375
20252,3110045,1.0499233333333333,-8.072415041034809
20253,3110045,1.1989133333333333,14.190559945646818
20233,3110046,5.300906666666666,-2.2841925323482504
20234,3110046,5.430346666666668,2.4418464262717654
20241,3110046,5.9813133333333335,10.146068022667665
20242,3110046,5.401583333333334,-9.692352961501205
20243,3110046,4.9966566666666665,-7.496443943905351
20244,3110046,4.703473333333334,-5.867590128599309
20251,3110046,4.553746666666666,-3.1833212618760043
20252,3110046,4.599476666666667,1.004228020296849
20253,3110046,4.485893333333333,-2.46948384707536
20233,3110047,5.300906666666666,-2.2841925323482504
20234,3110047,5.430346666666668,2.4418464262717654
20241,3110047,5.9813133333333335,10.146068022667665
20242,3110047,5.401583333333334,-9.692352961501205
20243,3110047,4.9966566666666665,-7.496443943905351
20244,3110047,4.703473333333334,-5.867590128599309
20251,3110047,4.553746666666666,-3.1833212618760043
20252,3110047,4.599476666666667,1.004228020296849
20253,3110047,4.485893333333333,-2.46948384707536
20233,3110048,0.99092,-9.922914697112928
20234,3110048,0.7792366666666667,-21.36230304498177
20241,3110048,0.8422966666666666,8.092535002202993
20242,3110048,0.7781266666666666,-7.618455888463682
20243,3110048,0.79915,2.7017880550724405
20244,3110048,0.7501000000000001,-6.13777138209346
20251,3110048,0.7147,-4.719370750566599
20252,3110048,0.8574166666666666,19.968751457487976
20253,3110048,0.7537900000000001,-12.0859169987365
20233,3110049,5.300906666666666,-2.2841925323482504
20234,3110049,5.430346666666668,2.4418464262717654
20241,3110049,5.9813133333333335,10.146068022667665
20242,3110049,5.401583333333334,-9.692352961501205
20243,3110049,4.9966566666666665,-7.496443943905351
20244,3110049,4.703473333333334,-5.867590128599309
20251,3110049,4.553746666666666,-3.1833212618760043
20252,3110049,4.599476666666667,1.004228020296849
20253,3110049,4.485893333333333,-2.46948384707536
20233,3110050,5.300906666666666,-2.2841925323482504
20234,3110050,5.430346666666668,2.4418464262717654
20241,3110050,5.9813133333333335,10.146068022667665
20242,3110050,5.401583333333334,-9.692352961501205
20243,3110050,4.9966566666666665,-7.496443943905351
20244,3110050,4.703473333333334,-5.867590128599309
20251,3110050,4.553746666666666,-3.1833212618760043
20252,3110050,4.599476666666667,1.004228020296849
20253,3110050,4.485893333333333,-2.46948384707536
20233,3110051,1.8225266666666666,-17.10852067973807
20234,3110051,1.6219099999999997,-11.007612142849322
20241,3110051,1.8748933333333333,15.597865068550876
20242,3110051,1.59204,-15.086369357901253
20243,3110051,1.6871866666666666,5.976399252950104
20244,3110051,1.0930733333333333,-35.21325441168335
20251,3110051,1.14212,4.487042650386375
20252,3110051,1.0499233333333333,-8.072415041034809
20253,3110051,1.1989133333333333,14.190559945646818
20233,3110052,0.99092,-9.922914697112928
20234,3110052,0.7792366666666667,-21.36230304498177
20241,3110052,0.8422966666666666,8.092535002202993
20242,3110052,0.7781266666666666,-7.618455888463682
20243,3110052,0.79915,2.7017880550724405
20244,3110052,0.7501000000000001,-6.13777138209346
20251,3110052,0.7147,-4.719370750566599
20252,3110052,0.8574166666666666,19.968751457487976
20253,3110052,0.7537900000000001,-12.0859169987365
20233,3110053,0.99092,-9.922914697112928
20234,3110053,0.7792366666666667,-21.36230304498177
20241,3110053,0.8422966666666666,8.092535002202993
20242,3110053,0.7781266666666666,-7.618455888463682
20243,3110053,0.79915,2.7017880550724405
20244,3110053,0.7501000000000001,-6.13777138209346
20251,3110053,0.7147,-4.719370750566599
20252,3110053,0.8574166666666666,19.968751457487976
20253,3110053,0.7537900000000001,-12.0859169987365
20233,3110054,5.300906666666666,-2.2841925323482504
20234,3110054,5.430346666666668,2.4418464262717654
20241,3110054,5.9813133333333335,10.146068022667665
20242,3110054,5.401583333333334,-9.692352961501205
20243,3110054,4.9966566666666665,-7.496443943905351
20244,3110054,4.703473333333334,-5.867590128599309
20251,3110054,4.553746666666666,-3.1833212618760043
20252,3110054,4.599476666666667,1.004228020296849
20253,3110054,4.485893333333333,-2.46948384707536
20233,3110055,0.6328266666666668,4.379188819185975
20234,3110055,0.5122366666666668,-19.0557709325355
20241,3110055,0.6922033333333334,35.13349948916839
20242,3110055,0.6733966666666666,-2.7169280702683762
20243,3110055,0.6951533333333333,3.2308842237611213
20244,3110055,0.65975,-5.092881186884435
20251,3110055,0.6789266666666666,2.9066565618289797
20252,3110055,0.5446866666666667,-19.772385824684047
20253,3110055,0.48421000000000003,-11.103019472969155
20233,3110056,6.794483333333333,2.737972291651869
20234,3110056,5.9669300000000005,-12.179783108355046
20241,3110056,7.4358,24.61684651906424
20242,3110056,5.9330033333333345,-20.210288962407084
20243,3110056,5.7910200000000005,-2.393110628063033
20244,3110056,5.6726366666666665,-2.0442570278350614
20251,3110056,5.237473333333333,-7.671271031519156
20252,3110056,4.263143333333333,-18.60305414442842
20253,3110056,4.4479066666666665,4.333969535780735
20233,3110057,6.794483333333333,2.737972291651869
20234,3110057,5.9669300000000005,-12.179783108355046
20241,3110057,7.4358,24.61684651906424
20242,3110057,5.9330033333333345,-20.210288962407084
20243,3110057,5.7910200000000005,-2.393110628063033
20244,3110057,5.6726366666666665,-2.0442570278350614
20251,3110057,5.237473333333333,-7.671271031519156
20252,3110057,4.263143333333333,-18.60305414442842
20253,3110057,4.4479066666666665,4.333969535780735
20233,3110058,0.017699999999999997,-54.71215351812367
20234,3110058,0.03724333333333333,110.41431261770245
20241,3110058,0.03614,-2.9624988812315345
20242,3110058,0.03392333333333333,-6.133554694705767
20243,3110058,0.01106,-67.39707182863319
20244,3110058,0.03134,183.36347197106687
20251,3110058,0.06932666666666666,121.20825356307168
20252,3110058,0.07633333333333332,10.10674103279161
20253,3110058,0.08260333333333333,8.21397379912665
20233,3110059,0.017699999999999997,-54.71215351812367
20234,3110059,0.03724333333333333,110.41431261770245
20241,3110059,0.03614,-2.9624988812315345
20242,3110059,0.03392333333333333,-6.133554694705767
20243,3110059,0.01106,-67.39707182863319
20244,3110059,0.03134,183.36347197106687
20251,3110059,0.06932666666666666,121.20825356307168
20252,3110059,0.07633333333333332,10.10674103279161
20253,3110059,0.08260333333333333,8.21397379912665
20233,3110060,0.017699999999999997,-54.71215351812367
20234,3110060,0.03724333333333333,110.41431261770245
20241,3110060,0.03614,-2.9624988812315345
