역명,20233,20234,20241,20242,20243,20244,20251,20252,20253
4.19민주묘지역,0.010323333333333334,0.01216,0.01244,0.012719999999999999,0.00553,0.00553,0.00553,0.00553,0.01069
가락시장역,0.9319133333333333,0.9403933333333333,0.8777033333333334,0.77813,0.81501,0.8611066666666668,0.8242266666666667,0.6604866666666667,0.6582766666666667
가양역,1.77016,1.5957266666666665,1.7992933333333336,1.6259666666666668,1.5938799999999997,1.4696,1.4869366666666666,1.2885266666666666,1.3051233333333334
가오리역,0.24302333333333337,0.21462666666666666,0.2555633333333333,0.25371666666666665,0.19913999999999998,0.14234666666666668,0.1711133333333333,0.13054333333333332,0.12907000000000002
가좌역,0.7405133333333334,0.7088000000000001,0.7335066666666666,0.6792933333333333,0.75047,0.6907266666666668,0.7017933333333334,1.8077766666666666,1.2103466666666667
강남구청역,3.4540333333333337,3.468783333333333,3.3681066666666664,3.1770766666666668,3.298403333333333,2.9543266666666668,2.5715333333333334,2.3845566666666667,2.64713
강남역,38.91709666666667,34.291059999999995,37.27526666666667,29.191876666666662,31.95038333333333,29.770130000000005,40.09831333333334,27.10861,28.07335333333333
강동구청역,0.6000066666666667,0.5793566666666666,0.5878399999999999,0.5682933333333334,0.5553833333333332,0.5332566666666666,0.5642333333333333,0.5502233333333333,0.5070733333333334
개롱역,0.5874666666666667,0.52072,0.53621,0.48015,0.4963766666666667,0.44401333333333337,0.37984333333333337,0.34149333333333337,0.3444399999999999
개봉역,0.8024733333333334,0.7501033333333332,0.7497366666666667,0.76633,0.7364566666666668,0.7714933333333334,0.7729699999999999,0.7427299999999999,0.6851966666666666
개화산역,0.27215666666666666,0.2087266666666667,0.28506333333333334,0.28543333333333337,0.28875333333333336,0.2540866666666666,0.25298333333333334,0.19324,0.16963333333333333
거여역,0.44659000000000004,0.39938999999999997,0.4395866666666666,0.39681000000000005,0.40824,0.33005999999999996,0.34038666666666667,0.31162,0.32452333333333333
건대입구역,3.2773799999999995,4.610169999999999,3.11438,3.1059,3.11549,2.8075533333333333,2.826726666666667,4.13186,2.7747333333333333
경의중앙 신촌역,3.3585166666666666,3.3500333333333336,3.7228766666666666,3.2187466666666666,3.3120499999999997,2.92261,2.920033333333334,2.390086666666667,2.8835200000000003
경찰병원역,0.4406933333333334,0.35735,0.3938566666666667,0.40750333333333333,0.37837000000000004,0.3429633333333333,0.32969,0.29834,0.29170666666666667
고덕역,1.0019833333333332,1.0211566666666665,1.0506633333333333,0.9654733333333333,0.8987266666666667,0.7759199999999998,0.8094766666666667,0.7678066666666666,0.7884566666666667
고려대역,0.40123333333333333,0.43332,0.4532333333333334,0.42668,0.3846366666666667,0.48789666666666665,0.41376999999999997,0.3665666666666667,0.35218666666666665
공릉역,1.55774,1.4142833333333336,1.7970833333333331,1.6864466666666666,1.5160666666666665,1.49468,1.51201,1.5098,1.3611766666666665
공항시장역,0.047196666666666665,0.029866666666666666,0.04351,0.039823333333333336,0.025073333333333333,0.0236,0.06785000000000001,0.06822,0.03392
광나루역,1.2992233333333334,1.2520200000000001,1.0104666666666666,1.0713133333333333,0.9986633333333333,0.9503533333333333,0.8983533333333332,0.9732166666666666,0.8290233333333333
광운대역,0.30645666666666666,0.2563033333333333,0.27547666666666665,0.20393666666666665,0.16373666666666664,0.26625666666666664,0.22494999999999998,0.19287,0.13681333333333334
광화문역,3.4459200000000005,4.57366,3.835356666666667,3.6325233333333338,3.18187,3.6620266666666663,2.7928033333333335,3.1199099999999995,3.383226666666667
광흥창역,0.5151866666666667,0.41524999999999995,0.40418000000000004,0.43221333333333334,0.49084666666666665,0.45138666666666666,0.48679000000000006,0.4676133333333334,0.42889333333333335
구로디지털단지역,2.0648166666666667,1.874526666666667,1.92763,1.6964033333333335,1.98627,1.6455099999999998,1.5263933333333333,1.3379466666666666,1.3674499999999998
구로역,1.3290933333333335,1.2833666666666668,1.3449533333333334,1.423136666666667,1.3733466666666665,1.3892066666666667,1.2667666666666666,1.3010666666666666,1.30291
구반포역,0.041666666666666664,0.048306666666666664,0.02618,0.027653333333333335,0.03503,0.019173333333333334,0.029865000000000003,0.02986666666666667,0.02655
구산역,0.7549,0.6811400000000001,0.7475233333333334,0.6944133333333333,0.7028966666666667,0.5601766666666667,0.6073833333333333,0.5653433333333333,0.5306766666666666
구의역,1.6713266666666666,1.64625,1.7779066666666665,1.5676999999999996,1.5732333333333333,1.4578,1.565853333333333,2.1275133333333334,2.5545666666666667
구파발역,0.6309866666666667,0.5579666666666667,0.49416333333333334,0.5303066666666667,0.57124,0.5199833333333334,0.45765666666666666,0.43884999999999996,0.45470666666666665
군자역,4.554483333333334,4.305556666666667,4.530883333333333,4.101616666666668,3.90321,4.380786666666666,4.405866666666667,3.957053333333333,4.1145233333333335
굽은다리역,0.8105833333333333,0.6099666666666667,0.7548966666666667,0.63246,0.5789866666666666,0.5557533333333333,0.5579666666666666,0.5435833333333333,0.51187
금호역,0.46060999999999996,0.38094999999999996,0.39053999999999994,0.35993,0.30534666666666666,0.33779999999999993,0.37726333333333334,0.35623999999999995,0.28875333333333336
길동역,0.6564333333333333,0.541,0.5664466666666667,0.51187,0.55428,0.52072,0.5767766666666666,0.5229333333333334,0.5055999999999999
길음역,0.7681733333333333,0.86959,0.9049933333333334,0.91458,0.7644866666666666,0.8271766666666668,0.8581566666666666,0.7552633333333333,0.7065833333333332
까치산역,1.3298333333333332,1.1583433333333335,1.2664,1.2210433333333333,1.14175,1.0971300000000002,1.1096666666666666,1.14028,1.0514000000000001
