상권_코드,상권_코드_명,기준_년분기_코드,상권_구분_코드_명_x,y_log,당월_매출_금액,집객시설_수,총_직장_인구_수,월_평균_소득_금액,총_가구_수,카페_검색지수,지하철_노선_수,집객시설_수_scaled,총_직장_인구_수_scaled,월_평균_소득_금액_scaled,총_가구_수_scaled,카페_검색지수_scaled,지하철_노선_수_scaled,Q_20234,Q_20241,Q_20242,Q_20243,Q_20244,Q_20251,Q_20252,Q_20253,TYPE_관광특구,TYPE_발달상권,TYPE_전통시장,찻집_수,카페음료_점포수
3110367,강북구청,20253,골목상권,18.28650425186735,87443571,15.0,470.0,2011108.0,1051.0,3.763073333333333,1,-0.36402970304025806,-0.28692394393589477,-1.2036052914537558,-0.43938822103035075,0.4728405713097784,0.14056306678483596,0,0,0,0,0,0,0,1,0,0,0,0,9.0
3110369,성신여대운정그린캠퍼스,20233,골목상권,18.23576617620941,83117528,23.0,531.0,2303927.0,2544.0,4.75031,0,-0.12308345867696037,-0.28151729640718975,-0.7878283163956353,0.6372492636768368,0.786881927566228,-0.8664303147889086,0,0,0,0,0,0,0,0,0,0,0,0,11.0
3110369,성신여대운정그린캠퍼스,20234,골목상권,18.397406518225587,97699452,23.0,1611.0,2303927.0,2624.0,4.43242,0,-0.12308345867696037,-0.18579304507929784,-0.7878283163956353,0.694939148992694,0.6857606765926052,-0.8664303147889086,1,0,0,0,0,0,0,0,0,0,0,0,11.0
3110369,성신여대운정그린캠퍼스,20241,골목상권,18.019850413648903,66976368,23.0,1611.0,2303927.0,2624.0,5.14749,0,-0.12308345867696037,-0.18579304507929784,-0.7878283163956353,0.694939148992694,0.9132254377795205,-0.8664303147889086,0,1,0,0,0,0,0,0,0,0,0,0,10.0
3110369,성신여대운정그린캠퍼스,20242,골목상권,18.369933616178148,95051899,23.0,1611.0,2303927.0,2624.0,4.572186666666666,0,-0.12308345867696037,-0.18579304507929784,-0.7878283163956353,0.694939148992694,0.7302206475817733,-0.8664303147889086,0,0,1,0,0,0,0,0,0,0,0,0,11.0
3110369,성신여대운정그린캠퍼스,20243,골목상권,18.254119585054056,84657103,23.0,1611.0,2303927.0,2624.0,4.198976666666667,0,-0.12308345867696037,-0.18579304507929784,-0.7878283163956353,0.694939148992694,0.6115020276948134,-0.8664303147889086,0,0,0,1,0,0,0,0,0,0,0,0,11.0
3110369,성신여대운정그린캠퍼스,20244,골목상권,18.359741540160208,94088043,23.0,270.0,2303927.0,2624.0,4.190126666666667,0,-0.12308345867696037,-0.30465065714476364,-0.7878283163956353,0.694939148992694,0.608686830390348,-0.8664303147889086,0,0,0,0,1,0,0,0,0,0,0,0,11.0
3110369,성신여대운정그린캠퍼스,20251,골목상권,17.95179274815614,62569765,23.0,270.0,2303927.0,2624.0,6.208116666666666,0,-0.12308345867696037,-0.30465065714476364,-0.7878283163956353,0.694939148992694,1.2506122550726622,-0.8664303147889086,0,0,0,0,0,1,0,0,0,0,0,0,11.0
3110369,성신여대운정그린캠퍼스,20252,골목상권,18.30776542919598,89322629,23.0,270.0,2303927.0,2624.0,4.050726666666667,0,-0.12308345867696037,-0.30465065714476364,-0.7878283163956353,0.694939148992694,0.5643434965776359,-0.8664303147889086,0,0,0,0,0,0,1,0,0,0,0,0,
3110369,성신여대운정그린캠퍼스,20253,골목상권,18.393052001147243,97274943,23.0,270.0,2303927.0,2624.0,3.763073333333333,0,-0.12308345867696037,-0.30465065714476364,-0.7878283163956353,0.694939148992694,0.4728405713097784,-0.8664303147889086,0,0,0,0,0,0,0,1,0,0,0,0,11.0
