변수명,mean,std
집객시설_수,27.086669505962522,33.202426628977186
총_직장_인구_수,3707.1928236797276,11282.40738389888
월_평균_소득_금액,2858770.374254685,704269.3981769133
총_가구_수,1660.310583475298,1386.7248922751844
카페_검색지수,2.2766272325738215,3.1436517738780836
지하철_노선_수,0.8604131175468483,0.9930551861594014
